District,Year,Season,Crop,Area,Production,Rainfall_mm,Temp_Max_C,Temp_Min_C
ANANTAPUR,1997,Kharif,Arhar/Tur,21400,2600.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Bajra,1400,500.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Castor seed,1000,100.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Cotton(lint),7300,9400.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Dry chillies,3700,7100.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Groundnut,650800,228400.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Horse-gram,3300,1000.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Jowar,10100,10200.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Korra,2200,700.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Maize,2800,4900.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Moong(Green Gram),1300,500.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Other Kharif pulses,800,100.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Ragi,6700,11800.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Rice,35600,75400.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Sugarcane,700,72900.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Sunflower,35900,11100.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Kharif,Tobacco,200,200.0,229.6,33.11176470588236,23.916339869281046
ANANTAPUR,1997,Rabi,Dry chillies,100,100.0,76.9,31.596688741721856,20.336423841059602
ANANTAPUR,1997,Rabi,Gram,28000,14800.0,76.9,31.596688741721856,20.336423841059602
ANANTAPUR,1997,Rabi,Groundnut,20200,21700.0,76.9,31.596688741721856,20.336423841059602
ANANTAPUR,1997,Rabi,Horse-gram,600,200.0,76.9,31.596688741721856,20.336423841059602
ANANTAPUR,1997,Rabi,Jowar,18800,9400.0,76.9,31.596688741721856,20.336423841059602
ANANTAPUR,1997,Rabi,Korra,100,100.0,76.9,31.596688741721856,20.336423841059602
ANANTAPUR,1997,Rabi,Maize,600,2400.0,76.9,31.596688741721856,20.336423841059602
ANANTAPUR,1997,Rabi,Ragi,600,1000.0,76.9,31.596688741721856,20.336423841059602
ANANTAPUR,1997,Rabi,Rice,18000,37300.0,76.9,31.596688741721856,20.336423841059602
ANANTAPUR,1997,Rabi,Sunflower,30100,11100.0,76.9,31.596688741721856,20.336423841059602
ANANTAPUR,1997,Rabi,Wheat,300,200.0,76.9,31.596688741721856,20.336423841059602
ANANTAPUR,1998,Kharif,Arhar/Tur,27400,9100.0,522.2,31.71503267973856,23.929411764705883
ANANTAPUR,1998,Kharif,Bajra,2600,1900.0,522.2,31.71503267973856,23.929411764705883
ANANTAPUR,1998,Kharif,Castor seed,3200,1000.0,522.2,31.71503267973856,23.929411764705883
ANANTAPUR,1998,Kharif,Cotton(lint),14000,12900.0,522.2,31.71503267973856,23.929411764705883
ANANTAPUR,1998,Kharif,Dry chillies,4000,10000.0,522.2,31.71503267973856,23.929411764705883
ANANTAPUR,1998,Kharif,Groundnut,755200,867800.0,522.2,31.71503267973856,23.929411764705883
ANANTAPUR,1998,Kharif,Horse-gram,2300,900.0,522.2,31.71503267973856,23.929411764705883
ANANTAPUR,1998,Kharif,Jowar,3700,5800.0,522.2,31.71503267973856,23.929411764705883
ANANTAPUR,1998,Kharif,Korra,4600,3400.0,522.2,31.71503267973856,23.929411764705883
ANANTAPUR,1998,Kharif,Maize,3300,6700.0,522.2,31.71503267973856,23.929411764705883
ANANTAPUR,1998,Kharif,Moong(Green Gram),2100,1300.0,522.2,31.71503267973856,23.929411764705883
ANANTAPUR,1998,Kharif,Other Kharif pulses,2000,300.0,522.2,31.71503267973856,23.929411764705883
ANANTAPUR,1998,Kharif,Ragi,7000,14900.0,522.2,31.71503267973856,23.929411764705883
ANANTAPUR,1998,Kharif,Rice,38300,96800.0,522.2,31.71503267973856,23.929411764705883
ANANTAPUR,1998,Kharif,Sunflower,21300,12200.0,522.2,31.71503267973856,23.929411764705883
ANANTAPUR,1998,Rabi,Dry chillies,200,200.0,31.799999999999997,32.29403973509933,20.73774834437086
ANANTAPUR,1998,Rabi,Gram,26200,25900.0,31.799999999999997,32.29403973509933,20.73774834437086
ANANTAPUR,1998,Rabi,Groundnut,25900,35800.0,31.799999999999997,32.29403973509933,20.73774834437086
ANANTAPUR,1998,Rabi,Horse-gram,700,500.0,31.799999999999997,32.29403973509933,20.73774834437086
ANANTAPUR,1998,Rabi,Jowar,14800,22100.0,31.799999999999997,32.29403973509933,20.73774834437086
ANANTAPUR,1998,Rabi,Maize,300,1600.0,31.799999999999997,32.29403973509933,20.73774834437086
ANANTAPUR,1998,Rabi,Ragi,700,1200.0,31.799999999999997,32.29403973509933,20.73774834437086
ANANTAPUR,1998,Rabi,Rice,26600,63900.0,31.799999999999997,32.29403973509933,20.73774834437086
ANANTAPUR,1998,Rabi,Sunflower,13500,3300.0,31.799999999999997,32.29403973509933,20.73774834437086
ANANTAPUR,1998,Rabi,Wheat,400,200.0,31.799999999999997,32.29403973509933,20.73774834437086
ANANTAPUR,1999,Kharif,Bajra,1635,889.0,297.1,32.189542483660134,23.477777777777778
ANANTAPUR,1999,Kharif,Castor seed,1880,355.0,297.1,32.189542483660134,23.477777777777778
ANANTAPUR,1999,Kharif,Cotton(lint),9453,10510.0,297.1,32.189542483660134,23.477777777777778
ANANTAPUR,1999,Kharif,Groundnut,694865,249457.0,297.1,32.189542483660134,23.477777777777778
ANANTAPUR,1999,Kharif,Horse-gram,1762,495.0,297.1,32.189542483660134,23.477777777777778
ANANTAPUR,1999,Kharif,Jowar,11131,14582.0,297.1,32.189542483660134,23.477777777777778
ANANTAPUR,1999,Kharif,Maize,3358,9540.0,297.1,32.189542483660134,23.477777777777778
ANANTAPUR,1999,Kharif,Masoor,23117,3861.0,297.1,32.189542483660134,23.477777777777778
ANANTAPUR,1999,Kharif,Moong(Green Gram),1546,1098.0,297.1,32.189542483660134,23.477777777777778
ANANTAPUR,1999,Kharif,Ragi,6215,11467.0,297.1,32.189542483660134,23.477777777777778
ANANTAPUR,1999,Kharif,Rice,37991,105082.0,297.1,32.189542483660134,23.477777777777778
ANANTAPUR,1999,Kharif,Sesamum,8,2.0,297.1,32.189542483660134,23.477777777777778
ANANTAPUR,1999,Kharif,Urad,4,2.0,297.1,32.189542483660134,23.477777777777778
ANANTAPUR,1999,Rabi,Bajra,99,54.0,16.4,31.741721854304636,19.24701986754967
ANANTAPUR,1999,Rabi,Gram,26835,9365.0,16.4,31.741721854304636,19.24701986754967
ANANTAPUR,1999,Rabi,Groundnut,21785,25358.0,16.4,31.741721854304636,19.24701986754967
ANANTAPUR,1999,Rabi,Horse-gram,1071,327.0,16.4,31.741721854304636,19.24701986754967
ANANTAPUR,1999,Rabi,Jowar,21487,30576.0,16.4,31.741721854304636,19.24701986754967
ANANTAPUR,1999,Rabi,Linseed,12,1.0,16.4,31.741721854304636,19.24701986754967
ANANTAPUR,1999,Rabi,Maize,455,2203.0,16.4,31.741721854304636,19.24701986754967
ANANTAPUR,1999,Rabi,Masoor,98,10.0,16.4,31.741721854304636,19.24701986754967
ANANTAPUR,1999,Rabi,Moong(Green Gram),1,1.0,16.4,31.741721854304636,19.24701986754967
ANANTAPUR,1999,Rabi,Ragi,734,1180.0,16.4,31.741721854304636,19.24701986754967
ANANTAPUR,1999,Rabi,Rice,20258,45669.0,16.4,31.741721854304636,19.24701986754967
ANANTAPUR,1999,Rabi,Safflower,881,145.0,16.4,31.741721854304636,19.24701986754967
ANANTAPUR,1999,Rabi,Sesamum,10,2.0,16.4,31.741721854304636,19.24701986754967
ANANTAPUR,1999,Rabi,Wheat,439,294.0,16.4,31.741721854304636,19.24701986754967
ANANTAPUR,2000,Kharif,Arhar/Tur,30693,7888.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Bajra,2477,1449.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Castor seed,9315,2831.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Cotton(lint),12025,16128.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Dry chillies,3755,10146.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Gram,21,14.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Groundnut,791559,884963.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Horse-gram,601,215.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Jowar,5071,14351.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Korra,1626,1143.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Maize,3475,9049.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Moong(Green Gram),1744,774.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Onion,1103,15470.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Other Kharif pulses,3167,559.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,other misc. pulses,1292,214.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Ragi,6613,16923.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Rice,39905,117680.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Samai,21,5.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Sesamum,5,1.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Small millets,1647,1148.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Sunflower,30606,24590.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Kharif,Urad,135,8.0,507.3,30.644444444444446,22.90718954248366
ANANTAPUR,2000,Rabi,Arhar/Tur,35,9.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Bajra,317,185.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Dry chillies,71,81.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Gram,33858,22685.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Groundnut,23048,23832.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Horse-gram,377,80.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Jowar,15242,16980.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Korra,96,67.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Linseed,8,2.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Maize,399,2148.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Onion,482,11514.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Ragi,909,1312.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Rice,22099,57236.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Safflower,703,129.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Small millets,96,67.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Urad,363,292.0,96.8,31.60657894736842,19.3
ANANTAPUR,2000,Rabi,Wheat,520,297.0,96.8,31.60657894736842,19.3
ANANTAPUR,2001,Kharif,Arhar/Tur,27942,7628.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Bajra,1595,526.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Castor seed,3191,900.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Cotton(lint),8552,9055.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Dry chillies,3765,7127.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Gram,16,17.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Groundnut,758700,333828.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Horse-gram,649,60.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Jowar,3900,6720.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Korra,1434,627.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Maize,2667,7129.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Moong(Green Gram),1511,730.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Onion,1165,19232.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Other Kharif pulses,2496,324.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Ragi,5124,12405.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Rice,32878,95609.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Small millets,1434,627.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Sunflower,51610,33580.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Kharif,Urad,487,176.0,524.1,31.895424836601308,23.481045751633985
ANANTAPUR,2001,Rabi,Arhar/Tur,5,1.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Bajra,27,9.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Dry chillies,108,168.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Gram,47894,50145.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Groundnut,18773,29192.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Horse-gram,417,226.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Jowar,15170,17446.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Linseed,5,1.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Maize,447,2893.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Moong(Green Gram),40,12.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Onion,380,8465.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Other  Rabi pulses,1,1.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Ragi,544,725.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Rice,38119,108906.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Safflower,3768,528.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Sesamum,2,1.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Urad,127,86.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2001,Rabi,Wheat,307,213.0,30.3,31.619205298013245,19.814569536423843
ANANTAPUR,2002,Kharif,Arhar/Tur,33454,6557.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Bajra,1925,581.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Castor seed,2050,416.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Cotton(lint),7638,7144.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Dry chillies,2737,6128.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Groundnut,732262,259953.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Horse-gram,947,140.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Jowar,2906,4545.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Korra,1000,100.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Maize,3541,3431.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Moong(Green Gram),1150,174.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Onion,776,8432.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Other Kharif pulses,490,47.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Ragi,5157,12140.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Rice,29066,66329.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Small millets,919,180.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Soyabean,51,0.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Sunflower,60319,22149.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Kharif,Urad,32,2.0,315.6,32.36732026143791,23.720261437908494
ANANTAPUR,2002,Rabi,Bajra,129,39.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2002,Rabi,Dry chillies,83,161.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2002,Rabi,Gram,54264,20186.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2002,Rabi,Groundnut,17529,18651.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2002,Rabi,Horse-gram,1859,688.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2002,Rabi,Jowar,12676,11497.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2002,Rabi,Linseed,8,2.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2002,Rabi,Maize,1288,8933.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2002,Rabi,Moong(Green Gram),4,1.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2002,Rabi,Onion,401,7192.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2002,Rabi,Ragi,417,517.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2002,Rabi,Rice,10960,20462.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2002,Rabi,Safflower,2594,340.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2002,Rabi,Small millets,10,2.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2002,Rabi,Urad,408,236.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2002,Rabi,Wheat,362,333.0,25.0,32.00860927152318,19.30066225165563
ANANTAPUR,2003,Kharif,Arhar/Tur,41178,6959.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Bajra,2280,378.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Castor seed,1927,805.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Cotton(lint),4212,4262.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Dry chillies,2920,10702.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Groundnut,670935,187862.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Horse-gram,492,54.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Jowar,12487,30830.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Korra,1245,229.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Maize,6246,10718.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Moong(Green Gram),1216,662.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Onion,846,13250.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Other Kharif pulses,340,15.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Ragi,3353,3547.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Rice,17515,44891.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Samai,245,83.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Small millets,1420,299.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Soyabean,16,18.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Sunflower,74525,29572.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Kharif,Urad,82,51.0,275.8,32.966013071895425,24.149019607843137
ANANTAPUR,2003,Rabi,Bajra,113,19.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2003,Rabi,Dry chillies,91,190.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2003,Rabi,Gram,51461,15438.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2003,Rabi,Groundnut,15060,19819.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2003,Rabi,Horse-gram,1560,844.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2003,Rabi,Jowar,21391,19444.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2003,Rabi,Linseed,7,2.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2003,Rabi,Maize,1212,6787.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2003,Rabi,Moong(Green Gram),22,7.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2003,Rabi,Onion,535,11180.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2003,Rabi,Other  Rabi pulses,17,3.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2003,Rabi,Ragi,614,986.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2003,Rabi,Rice,10826,25463.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2003,Rabi,Safflower,307,11.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2003,Rabi,Small millets,70,13.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2003,Rabi,Wheat,414,123.0,11.700000000000001,32.48543046357616,20.419205298013246
ANANTAPUR,2004,Kharif,Arhar/Tur,32752,7893.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Bajra,1021,403.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Castor seed,1578,923.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Cotton(lint),8933,7041.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Dry chillies,3402,11288.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Groundnut,857823,684543.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Horse-gram,421,121.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Jowar,4300,5693.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Maize,3495,10031.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Moong(Green Gram),1464,545.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Onion,1324,24824.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Other Kharif pulses,1605,172.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Ragi,3166,5860.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Rice,24335,85051.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Small millets,661,307.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Soyabean,1131,691.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Sunflower,56819,34209.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Kharif,Urad,76,37.0,299.3,31.593464052287583,23.254248366013073
ANANTAPUR,2004,Rabi,Bajra,62,24.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2004,Rabi,Dry chillies,155,754.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2004,Rabi,Gram,42106,9516.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2004,Rabi,Groundnut,14500,21736.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2004,Rabi,Horse-gram,226,30.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2004,Rabi,Jowar,11871,14269.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2004,Rabi,Linseed,34,4.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2004,Rabi,Maize,3572,25822.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2004,Rabi,Moong(Green Gram),3,1.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2004,Rabi,Onion,234,4830.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2004,Rabi,Ragi,397,897.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2004,Rabi,Rice,9240,21622.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2004,Rabi,Safflower,186,10.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2004,Rabi,Small millets,36,17.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2004,Rabi,Sunflower,27228,9530.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2004,Rabi,Wheat,393,88.0,33.6,32.26973684210526,19.398026315789473
ANANTAPUR,2005,Kharif,Arhar/Tur,35013,23704.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Bajra,993,1888.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Castor seed,2081,1521.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Cotton(lint),3295,3450.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Dry chillies,2178,6175.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Groundnut,877029,362213.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Horse-gram,410,107.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Jowar,3759,3879.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Maize,5958,21538.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Moong(Green Gram),1078,747.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Onion,985,17025.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Other Kharif pulses,1429,301.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Ragi,2303,4394.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Rice,25008,69972.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Small millets,854,455.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Soyabean,421,232.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Kharif,Urad,69,24.0,612.4,31.207189542483658,23.7
ANANTAPUR,2005,Rabi,Bajra,66,125.0,85.9,31.560264900662254,19.790066225165564
